727,851953.125,-92.63249703856543, , , , , 
728,853125.000,-97.20215271239496, , , , , 
729,854296.875,-100, , , , , 
730,855468.750,-100,49,730,729,731,855468.75
731,856640.625,-100, , , , , 
732,857812.500,-100, , , , , 
733,858984.375,-100, , , , , 
734,860156.250,-100, , , , , 
735,861328.125,-100, , , , , 
736,862500.000,-100, , , , , 
737,863671.875,-100, , , , , 
738,864843.750,-100, , , , , 
739,866015.625,-100, , , , , 
740,867187.500,-100, , , , , 
741,868359.375,-100, , , , , 
742,869531.250,-100, , , , , 
743,870703.125,-100, , , , , 
744,871875.000,-100, , , , , 
745,873046.875,-100, , , , , 
746,874218.750,-100, , , , , 
747,875390.625,-100, , , , , 
748,876562.500,-100, , , , , 
749,877734.375,-100, , , , , 
750,878906.250,-100, , , , , 
751,880078.125,-100, , , , , 
752,881250.000,-100, , , , , 
753,882421.875,-100, , , , , 
754,883593.750,-100, , , , , 
755,884765.625,-100, , , , , 
756,885937.500,-100, , , , , 
757,887109.375,-100, , , , , 
758,888281.250,-100, , , , , 
759,889453.125,-100, , , , , 
760,890625.000,-100, , , , , 
761,891796.875,-100, , , , , 
762,892968.750,-100, , , , , 
763,894140.625,-100, , , , , 
764,895312.500,-100, , , , , 
765,896484.375,-98.31299106004755, , , , , 
766,897656.250,-94.49959055531997, , , , , 
767,898828.125,-71.65982337235417, , , , , 
768,900000.000,-0.00019253209306927885, , , , , 
769,901171.875,-71.65982337235417, , , , , 
770,902343.750,-94.49959055531997, , , , , 
771,903515.625,-98.31299106004755, , , , , 
772,904687.500,-100,50,772,771,773,904687.50
773,905859.375,-100, , , , , 
774,907031.250,-100, , , , , 
775,908203.125,-100, , , , , 
776,909375.000,-100, , , , , 
777,910546.875,-100, , , , , 
778,911718.750,-100, , , , , 
779,912890.625,-100, , , , , 
780,914062.500,-100, , , , , 
781,915234.375,-100, , , , , 
782,916406.250,-100, , , , , 
783,917578.125,-100, , , , , 
784,918750.000,-100, , , , , 
785,919921.875,-100, , , , , 
786,921093.750,-100, , , , , 
787,922265.625,-100, , , , , 
788,923437.500,-100, , , , , 
789,924609.375,-100, , , , , 
790,925781.250,-100, , , , , 
791,926953.125,-100, , , , , 
792,928125.000,-100, , , , , 
793,929296.875,-100, , , , , 
794,930468.750,-100, , , , , 
795,931640.625,-100, , , , , 
796,932812.500,-100, , , , , 
797,933984.375,-100, , , , , 
798,935156.250,-100, , , , , 
799,936328.125,-100, , , , , 
800,937500.000,-100, , , , , 
801,938671.875,-100, , , , , 
802,939843.750,-100, , , , , 
803,941015.625,-100, , , , , 
804,942187.500,-100, , , , , 
805,943359.375,-100, , , , , 
806,944531.250,-100, , , , , 
807,945703.125,-100, , , , , 
808,946875.000,-97.20215271239496, , , , , 
